coID,sales,inventory,StratumWS,StratumLH
8438,11550.18,16432.94,1,1
5162,17273.37,16437.34,1,1
8756,41355.76,16444.79,1,1
8392,30512.9,16460.57,1,1
8661,39595.82,16462.62,1,1
6827,32304.43,16478.96,1,1
5644,53130.77,16482.91,1,1
3076,78190.08,16500.99,1,1
7476,57759.84,16515.85,1,1
7753,36402.23,16522.3,1,1
8555,19475.22,16533.41,1,1
8318,15381.31,16534.65,1,1
6472,23812.98,16545.64,1,1
7747,36069.82,16560.58,1,1
5978,25352.16,16562.76,1,1
5297,25981.34,16567.92,1,1
7209,76065.23,16576.43,1,1
7313,73485.15,16580.58,1,1
4908,39713.11,16587.15,1,1
7700,35241.23,16593.11,1,1
8385,19607.55,16605.15,1,1
7689,36449.33,16613.04,1,1
8523,21769.41,16621.94,1,1
7787,35294.39,16630.08,1,1
6946,38425.97,16677.39,1,1
8740,40785.34,16691.59,1,1
7325,45348.75,16700.02,1,1
8416,24043.5,16707.77,1,1
8836,41480.03,16714.13,1,1
6284,33591.86,16725.49,1,1
9745,26549.61,16731.48,1,1
7405,56541.06,16731.48,1,1
8398,19539.48,16746.76,1,1
8346,27908.02,16749.56,1,1
5894,23197.54,16765.71,1,1
7294,66982.88,16778.69,1,1
7310,56284.55,16790.4,1,1
9462,28269.42,16813.79,1,1
6977,42361.31,16817.08,1,1
6842,40511.42,16835.03,1,1
7621,32862.96,16843.44,1,1
7052,41509.72,16843.73,1,1
6563,32407.12,16864.06,1,1
8579,23852.12,16877.71,1,1
7544,42593.17,16882.94,1,1
5042,44452.57,16887.35,1,1
4796,80766.4,16904.83,1,1
9176,114318.03,16905.87,1,1
6784,30925.32,16924.65,1,1
6674,20940.69,16930.45,1,1
3072,29270.95,16933.03,1,1
6045,23563.84,16943.68,1,1
9398,28318.67,16948.54,1,1
7799,35607.44,16960.97,1,1
4932,35975.91,16963.66,1,1
7918,34818.01,16988.37,1,1
8576,27979.95,17011.94,1,1
7369,63577.79,17017.47,1,1
3252,38281.99,17020.33,1,1
8693,40411.65,17038.56,1,1
9393,57416.12,17046.68,1,1
8875,40911.46,17084.57,1,1
5680,9084.86,17085.61,1,1
6477,47141,17087.21,1,1
7790,34535.3,17088.85,1,1
7265,77991.22,17094.99,1,1
8467,24343.13,17106.91,1,1
8882,42046.51,17107.38,1,1
6638,26032.41,17118.98,1,1
5778,31913.83,17119.29,1,1
6642,14443.01,17122.81,1,1
8685,42235.38,17152.64,1,1
7665,35749.28,17153.48,1,1
7485,62076,17158.15,1,1
7390,71863.9,17159.44,1,1
7652,36591.3,17170.14,1,1
7468,74873.01,17171.72,1,1
9593,32110.34,17179.89,1,1
9140,21965.27,17200.03,1,1
7688,40677.36,17227.85,1,1
7661,36838.8,17228.71,1,1
8704,41708.91,17251.49,1,1
8935,40825.32,17258.19,1,1
9364,64325.83,17263.97,1,1
8995,39513.65,17273.31,1,1
8648,22166.72,17274.86,1,1
6187,32889.42,17290.08,1,1
7044,38254.37,17299.17,1,1
7800,31598.3,17302.41,1,1
6813,35388.65,17312.14,1,1
6964,41002.81,17313.99,1,1
9021,40690.94,17321.44,1,1
8988,40178.91,17323.49,1,1
7124,39937.99,17333.83,1,1
9616,36684.91,17340.4,1,1
8384,29713.48,17342.96,1,1
7068,39620.47,17357.11,1,1
9091,67911.59,17357.89,1,1
6754,27254.83,17369.46,1,1
6898,39770.54,17377.74,1,1
9277,86042.74,17393.1,1,1
7506,66286.6,17395.32,1,1
8285,18269.22,17396.33,1,1
7705,42222.21,17401.81,1,1
8927,41137.1,17403.05,1,1
7666,38015.04,17412.2,1,1
7457,79870.07,17414.29,1,1
7924,38885.69,17419.76,1,1
8862,42191.91,17422.61,1,1
4909,61519.96,17431.62,1,1
8820,40378.08,17434.18,1,1
7470,64991.61,17434.52,1,1
7089,41897.31,17438.23,1,1
6567,23669.49,17445.69,1,1
8343,22015.95,17450.68,1,1
7122,41366.73,17453.17,1,1
8617,22741.25,17459.92,1,1
9276,12393.32,17460.76,1,1
7551,34390.01,17480.3,1,1
8543,22977.99,17495.25,1,1
7005,40697.2,17495.6,1,1
6654,26029.34,17506.65,1,1
9610,29071.17,17507.12,1,1
9638,30475.99,17517.16,1,1
8464,26390.49,17521.37,1,1
7030,41360.78,17533.31,1,1
8782,40960.71,17535.79,1,1
6892,42361.75,17538.49,1,1
9690,29880.15,17544.27,1,1
6465,39480.33,17547.97,1,1
6681,34095.95,17553.93,1,1
6878,40008.77,17557.35,1,1
7238,75390.79,17566.33,1,1
7804,35798.03,17575.95,1,1
6666,35435.89,17576.26,1,1
6862,40802.16,17581.36,1,1
9246,17020.49,17603.04,1,1
7827,39207.35,17604.4,1,1
8479,21713.75,17606.89,1,1
7876,39575.31,17608.33,1,1
7996,35071.05,17610.16,1,1
2613,52108.08,17612.78,1,1
6861,41957.31,17631.19,1,1
1116,58176.11,17632.53,1,1
7207,66819.58,17634.63,1,1
9019,41428.2,17635.97,1,1
5511,75011.66,17645.46,1,1
8520,28976.99,17655.95,1,1
7339,57344.39,17657.53,1,1
7092,41206.89,17669.97,1,1
6906,41518.76,17677.04,1,1
7246,67140.87,17687.99,1,1
6620,28257.15,17695.16,1,1
5345,44074.17,17695.46,1,1
7730,37025.44,17696.33,1,1
7082,42226.67,17711.74,1,1
8717,39853.17,17748.5,1,1
7324,58858.95,17759.86,1,1
4711,79039.84,17762.71,1,1
6973,41621.59,17773.65,1,1
8273,35715.2,17774.71,1,1
8433,14793.75,17775.79,1,1
6799,38542.82,17780.66,1,1
6637,26538.56,17788.06,1,1
9510,32521.87,17788.12,1,1
5871,29310.5,17792.11,1,1
9650,30323.08,17802.59,1,1
9421,24214.74,17811.47,1,1
6667,26127.91,17818.01,1,1
8984,40969.2,17826.56,1,1
7450,45324.38,17830.36,1,1
6851,39485.22,17835.63,1,1
9422,22393.44,17837.37,1,1
6957,41588.09,17852.28,1,1
5858,30098.37,17855.07,1,1
7334,47941.36,17858.46,1,1
7434,61208.34,17859.1,1,1
9001,40594.09,17859.19,1,1
6550,13965.6,17864.9,1,1
7602,39387.78,17866.49,1,1
7882,42615.3,17891.9,1,1
6108,33026.54,17900.88,1,1
8625,34503.35,17902.77,1,1
8842,41972.16,17907.5,1,1
8350,21970.25,17911.14,1,1
6483,26689.66,17915.28,1,1
7818,36385.44,17919.16,1,1
7869,38918.42,17922.95,1,1
5025,11812.49,17928.5,1,1
7520,57912.36,17933.76,1,1
8839,42163.69,17934.5,1,1
8544,20468.58,17946.94,1,1
8472,21622.74,17947.54,1,1
7183,40104.68,17957.03,1,1
7797,34948.14,17961.41,1,1
7517,52359.17,17967.03,1,1
6882,39961.06,17972.62,1,1
6911,40977.81,17974.09,1,1
6817,21178.87,17983.55,1,1
6557,35836.28,17997.55,1,1
7767,44292.73,17997.96,1,1
8585,32649.18,17998.85,1,1
7412,41189.37,18008.24,1,1
8400,13109.62,18027.31,1,1
7047,40241.24,18027.56,1,1
7288,44883.04,18042.18,1,1
7928,39214.85,18042.8,1,1
8462,21448.25,18057.6,1,1
7159,38912.2,18071.26,1,1
9517,30297,18072.3,1,1
8293,20116.74,18074.65,1,1
8956,41008.76,18078.79,1,1
7489,55855.66,18083.28,1,1
2072,25126.37,18110.96,1,1
5785,25459.97,18115.44,1,1
7167,39862.42,18125.15,1,1
5777,32688.02,18131.71,1,1
8321,33552.69,18138.65,1,1
9488,26996.51,18142.06,1,1
8687,39045.56,18143.43,1,1
8420,11848.3,18147.44,1,1
7717,38113.1,18158,1,1
7483,78573.4,18164.96,1,1
6481,23703,18166.84,1,1
7859,42387.92,18171.13,1,1
7438,45749.06,18172.54,1,1
8167,31423.53,18177.14,1,1
8789,37885.34,18181.07,1,1
7086,39133.33,18181.86,1,1
5754,36173.75,18204.06,1,1
7351,44718.12,18208.81,1,1
8426,28991.52,18210.1,1,1
8997,39723,18217.38,1,1
8309,22470.68,18226.83,1,1
5733,26724.11,18227.31,1,1
6542,27437.47,18229.75,1,1
1322,118469.26,18236.86,1,1
8436,27967.3,18242.44,1,1
7670,35199.98,18244.88,1,1
6996,39806.97,18261.13,1,1
8386,30930.45,18264.53,1,1
6761,23401.61,18279.14,1,1
6242,36044.89,18279.48,1,1
6327,35586.4,18281.28,1,1
6923,38628.92,18284.2,1,1
8986,39056.15,18284.73,1,1
8473,18567.49,18285.36,1,1
8591,17212.12,18290.41,1,1
7058,40198.78,18296.52,1,1
8016,35284.89,18334.64,1,1
4954,63434.41,18341.01,1,1
9585,35481.62,18342.28,1,1
8910,39858.43,18350.54,1,1
7394,50433.6,18351.96,1,1
6685,20931.65,18354.26,1,1
7540,38911.38,18354.66,1,1
6583,25536.8,18357.79,1,1
7620,42578.84,18361.69,1,1
7019,39316.1,18363.25,1,1
8909,39342.39,18364.35,1,1
6197,34597.14,18368.3,1,1
6899,40149.58,18376.23,1,1
9218,15218.61,18376.26,1,1
7654,38807.96,18386.4,1,1
811,218361.21,18389.22,1,1
6605,15839,18401.16,1,1
6704,30497.13,18418.04,1,1
6553,9366.63,18418.2,1,1
5517,80625.34,18424.85,1,1
7850,39556.94,18425.5,1,1
7543,33869.87,18426.69,1,1
6599,34893.84,18434.95,1,1
6498,34250.77,18435.72,1,1
5842,24212.04,18437.07,1,1
4699,32555.56,18446.02,1,1
6727,20310.66,18464.01,1,1
8692,40299.19,18472.94,1,1
4792,44632.84,18477.15,1,1
6936,39504.58,18479.02,1,1
6838,34040.18,18489.37,1,1
9536,32416.86,18492.76,1,1
7575,40629.33,18493.23,1,1
7272,68187.53,18501.61,1,1
7736,44190.92,18507.19,1,1
6686,11591.78,18510.45,1,1
7807,41370.06,18519.28,1,1
8721,40526.13,18519.69,1,1
8356,24951.98,18527.29,1,1
8331,23254.03,18530.59,1,1
7781,38439.27,18533.19,1,1
8889,40680.34,18536.65,1,1
8929,39869.32,18541.13,1,1
7337,67994.67,18544.27,1,1
7908,37474.94,18550.24,1,1
7588,44850.83,18551.63,1,1
5832,30288.01,18553.79,1,1
7768,34660.29,18554.73,1,1
8959,41159.04,18561,1,1
6115,34409.01,18565.8,1,1
6347,33630.08,18567.83,1,1
6986,39218.08,18571.86,1,1
6958,40464.05,18578.52,1,1
9076,61275.91,18593.24,1,1
8040,35209.91,18601.25,1,1
5200,61228.59,18601.31,1,1
6590,25211.4,18603.57,1,1
6096,32573.57,18603.64,1,1
5705,29116.49,18610.78,1,1
7229,30171.59,18617.57,1,1
8297,19061.46,18619.95,1,1
8776,40544.2,18623.46,1,1
7315,47080.32,18625.78,1,1
6961,40284.59,18637.96,1,1
8308,18799.04,18640.26,1,1
7336,47256.58,18644.68,1,1
7286,52748.03,18651.66,1,1
7060,41224.5,18666.3,1,1
6046,29299.89,18671.19,1,1
9563,21857.94,18672.22,1,1
7097,40013.15,18672.49,1,1
9031,114389.76,18680.06,1,1
4336,92605.97,18685.98,1,1
7796,41292.51,18686,1,1
6648,20821.78,18694.81,1,1
8566,30048.52,18698.19,1,1
6288,35248.95,18700.67,1,1
6752,22252.66,18701.73,1,1
6948,39887.67,18711.33,1,1
9757,37378.2,18719.03,1,1
7206,49149.43,18723.74,1,1
5968,28156.37,18725.63,1,1
9659,33879.89,18732.8,1,1
8730,38199.86,18734.88,1,1
7751,38216.69,18740.4,1,1
7259,66202.68,18743.31,1,1
8835,41542.48,18745.63,1,1
7301,51248.67,18750.72,1,1
4632,47605.29,18755.24,1,1
8987,40533.3,18757.63,1,1
7381,64245.53,18762.66,1,1
4643,78166.08,18767.73,1,1
7894,37321.94,18777.22,1,1
7571,36360.95,18779.2,1,1
6164,31795.38,18796.19,1,1
6141,35968.05,18796.37,1,1
9492,35819.65,18797.8,1,1
8604,28166.82,18799.4,1,1
8672,39554.77,18800.61,1,1
6370,31941.72,18804.2,1,1
7615,36207.22,18804.95,1,1
7494,55765.84,18812.39,1,2
7709,36551.42,18831.63,1,2
6181,32109.71,18833.55,1,2
6663,27919.74,18833.99,1,2
8753,41441.79,18835.05,1,2
8397,19691.43,18839.71,1,2
7911,36181.24,18840.79,1,2
5970,22108.74,18847.17,1,2
6661,27684.86,18851.17,1,2
7707,36320.82,18855.25,1,2
4800,54629.65,18856.28,1,2
7733,39559.63,18857.47,1,2
7420,49210.02,18860.7,1,2
8926,39739.21,18884.54,1,2
6431,38186.89,18903.35,1,2
7782,38880.23,18905.12,1,2
7166,42186.38,18907.31,1,2
8302,18002.76,18911.56,1,2
6548,32112.99,18915,1,2
4739,72104.4,18916.2,1,2
6962,39850.14,18919.72,1,2
8038,34756.55,18919.99,1,2
8754,41278.09,18921.77,1,2
9762,29902.3,18923.44,1,2
7534,40733.09,18933.04,1,2
9545,30687.16,18947.48,1,2
9259,90208.28,18955.55,1,2
7198,49906.92,18958.97,1,2
8542,28408.9,18959.69,1,2
9662,32228.32,18970.48,1,2
7180,39517.85,18972.37,1,2
7743,37472.07,18972.8,1,2
8819,39863.45,18977.66,1,2
7316,59032.31,18980.45,1,2
7713,34520.12,18985.27,1,2
8058,32058.45,18987.51,1,2
8991,42046.03,18987.68,1,2
6445,34768.5,18991.76,1,2
7720,35857.4,18995.95,1,2
9544,28677.39,19002.31,1,2
6326,37162.87,19014.32,1,2
8792,40084.56,19014.53,1,2
9086,92014.03,19018.37,1,2
5824,30126.65,19020.17,1,2
7922,36082.31,19029.09,1,2
4064,42861.91,19033.83,1,2
5691,66604.42,19040.17,1,2
9357,22982.63,19049.2,1,2
7871,36852.59,19053.17,1,2
7775,36900.65,19065.29,1,2
5784,21146.46,19066.15,1,2
9479,24783.96,19073.32,1,2
9577,23827.69,19073.34,1,2
7676,36008.73,19078.01,1,2
8120,34070.24,19083.22,1,2
9689,25131.42,19086.75,1,2
7817,41233.91,19087.67,1,2
9535,38489.35,19088.8,1,2
8962,40056.95,19090.49,1,2
5411,47747.98,19091.46,1,2
7511,61728.08,19096.42,1,2
9685,25827.78,19103.35,1,2
8310,24332.98,19106.08,1,2
7175,38342.35,19120.65,1,2
7389,56759.63,19126.94,1,2
7554,33118.75,19127.27,1,2
6117,36457.83,19127.67,1,2
7361,37677.03,19127.72,1,2
6009,37931.61,19130.46,1,2
7095,38757.01,19131.91,1,2
8990,40121.34,19137.58,1,2
7556,35588.78,19139.44,1,2
9484,19906.58,19146.42,1,2
7172,40263.94,19148.66,1,2
7135,40165.76,19150.02,1,2
6103,31626.63,19152.75,1,2
5901,30177.15,19160.27,1,2
7528,39149.7,19163.45,1,2
7567,44310.85,19169.63,1,2
7651,37817.9,19173.06,1,2
4574,43519.17,19177.03,1,2
6819,32408.71,19177.91,1,2
6907,39417.13,19180.06,1,2
6972,40425.86,19182.81,1,2
9415,39472.98,19193.62,1,2
7981,31538.16,19196.61,1,2
7577,38957.73,19197.11,1,2
9168,160563.68,19198.07,1,2
8815,41790.79,19201.43,1,2
6214,35451.14,19206.93,1,2
6527,34947.86,19210.63,1,2
6933,37603.86,19211.86,1,2
7319,84802.38,19213.5,1,2
6260,32729.53,19213.96,1,2
7357,47582.52,19225.98,1,2
8701,41406.91,19230.11,1,2
7892,40702.8,19232.68,1,2
7221,49863.12,19236.44,1,2
5914,39294.34,19239.29,1,2
7130,39925.23,19248.29,1,2
9170,68201.07,19249.03,1,2
9485,30864.08,19250.24,1,2
8823,40989.59,19251.22,1,2
7886,34570.43,19251.52,1,2
9506,29941.31,19251.89,1,2
9668,32690.76,19256.41,1,2
7681,41388.65,19256.44,1,2
6269,35952.92,19258.76,1,2
5525,106208.19,19262.49,1,2
8055,37562.58,19264.67,1,2
6763,25373.71,19273.93,1,2
6888,38506.19,19276.94,1,2
5866,31447.28,19278.91,1,2
7248,62791.55,19281.71,1,2
7529,32469.3,19287.11,1,2
9404,28810.4,19289.74,1,2
5915,22677.27,19293.82,1,2
7851,38879.36,19294.62,1,2
9367,164422.36,19307.65,1,2
5772,24709.66,19308.35,1,2
9653,21923.08,19325.93,1,2
8036,37126,19327.93,1,2
7690,36325.2,19329.43,1,2
7784,31713.66,19333.36,1,2
7297,46254.37,19340.34,1,2
8006,35952.67,19345.29,1,2
7031,41025.14,19359.37,1,2
9222,80604.01,19360.94,1,2
8769,40659.35,19361.06,1,2
6383,34245.19,19364.14,1,2
1329,61983.65,19376.51,1,2
6852,40141.15,19378.73,1,2
5865,39825.84,19393.47,1,2
7493,41870.36,19395.93,1,2
5799,26228.83,19399.78,1,2
5977,26541.88,19404.94,1,2
6751,42238.23,19414.28,1,2
7444,62706.98,19422.34,1,2
6111,35116.11,19423.95,1,2
3218,77240.69,19428.77,1,2
7131,40175.09,19430.96,1,2
6707,31488.39,19434.03,1,2
7950,29833.85,19435.1,1,2
5752,28757.38,19440.08,1,2
9749,33152.66,19445.22,1,2
7491,68721.38,19453.4,1,2
8149,33407.1,19458.17,1,2
7353,59133.86,19460.83,1,2
7279,40321.43,19471.96,1,2
7547,43713.01,19473.68,1,2
5889,27785.85,19475.22,1,2
7909,38849.03,19476,1,2
7437,23864.23,19487.04,1,2
7328,59606.93,19487.74,1,2
9688,25148.66,19489.24,1,2
7472,37833.06,19492.62,1,2
9112,58516.95,19494.25,1,2
7056,38750.9,19503.1,1,2
8850,37280.95,19507.59,1,2
7508,80384.2,19511.82,1,2
9299,122144.67,19513.53,1,2
7821,37935.72,19528.86,1,2
5740,28248.72,19530.21,1,2
7197,29608.02,19542.73,1,2
8535,31998.47,19545.61,1,2
7239,73019.5,19547.09,1,2
9601,28014.87,19547.94,1,2
8449,22005.2,19552.66,1,2
8092,36907.04,19553.08,1,2
7119,40338.71,19554.13,1,2
7599,45245.52,19555.44,1,2
8901,39159.02,19569.72,1,2
9507,28042.97,19573.43,1,2
9444,26855,19574.63,1,2
9746,28994.23,19574.88,1,2
7161,40487.36,19579.84,1,2
7040,41079.98,19582.95,1,2
7591,43366.13,19586.99,1,2
8985,39458.57,19603.46,1,2
5919,32677.29,19613.14,1,2
5969,27922.31,19613.3,1,2
8853,40875.88,19623.05,1,2
7624,38011.53,19623.52,1,2
8175,36686.18,19625.68,1,2
8251,37108.52,19632.99,1,2
8161,31535.85,19633.95,1,2
9194,57154.15,19634.15,1,2
8485,22082.97,19635.52,1,2
7039,39975.09,19636.56,1,2
6027,27540.71,19638.09,1,2
6554,30501.15,19643.07,1,2
6070,22239.87,19645.22,1,2
8549,24405.44,19645.68,1,2
7021,39876.65,19650.83,1,2
5994,20128.14,19652.96,1,2
7687,38375.84,19654.11,1,2
9340,77776.01,19658.23,1,2
7216,48716.7,19680.66,1,2
8755,41071.97,19687.96,1,2
7312,72398.84,19692.29,1,2
8857,40701.53,19694.82,1,2
9644,29820.33,19697.89,1,2
6997,38423.66,19700.46,1,2
6573,27801.88,19709.65,1,2
6057,25723.18,19716.61,1,2
8137,32096.28,19720.58,1,2
6850,39755.59,19725.95,1,2
6572,28270.85,19734.97,1,2
5873,27029.04,19735.36,1,2
5788,23997.53,19736.99,1,2
7004,39713.04,19740.99,1,2
9016,41053.64,19743.27,1,2
8382,23937.45,19749.27,1,2
8844,39339.36,19755.07,1,2
7378,34865.69,19755.3,1,2
6001,28509.44,19756.16,1,2
7419,60832.95,19763.72,1,2
8599,29990.68,19765.1,1,2
5761,36504.12,19768.62,1,2
7153,40598.21,19770.05,1,2
7997,35813.34,19773.92,1,2
5868,37006.77,19776.57,1,2
6802,33092.51,19777.38,1,2
7584,36412.65,19780.8,1,2
6473,38333.23,19781.17,1,2
5617,8756.51,19782.42,1,2
6515,20218.5,19793.23,1,2
8160,32035.02,19797.12,1,2
8684,41517.18,19798.55,1,2
9760,26552.97,19805.5,1,2
7270,30016.97,19807.95,1,2
5493,32841.9,19809.75,1,2
9351,44826.75,19811.23,1,2
8466,25991.94,19811.7,1,2
6192,34021.19,19818.1,1,2
9620,31137.8,19818.39,1,2
8852,37775.83,19821.06,1,2
5929,33379.36,19825.95,1,2
8111,33721.81,19829.23,1,2
2596,116938.19,19834.68,1,2
9635,25467.95,19848.02,1,2
8515,22711.39,19849.45,1,2
6866,40986.09,19853.03,1,2
9520,28222.66,19856.53,1,2
7742,36233.93,19856.81,1,2
7432,67543.13,19861.44,1,2
9761,33773.84,19863.83,1,2
6841,38619.6,19867.77,1,2
7639,36873.49,19877.04,1,2
6446,37562.75,19881.41,1,2
7660,37706.89,19884.95,1,2
4748,24338.7,19889.56,1,2
6914,40861.16,19894.5,1,2
7904,33423.22,19897.11,1,2
6738,30006.99,19901.88,1,2
9701,40643.9,19901.92,1,2
7729,37861.63,19902.37,1,2
7629,41109.01,19905.91,1,2
4417,102649.09,19908.61,1,2
7459,51922.86,19909.07,1,2
5834,41920.84,19914.28,1,2
7731,38620.53,19915.25,1,2
6762,21385.29,19927.54,1,2
7604,40027.22,19935,1,2
5921,25877.41,19936.18,1,2
6770,15945.13,19944.06,1,2
7719,42758.62,19945.07,1,2
8752,41129.55,19948.71,1,2
6174,36735.7,19956.53,1,2
8209,38345.49,19975.73,1,2
8249,33279.28,19985.6,1,2
9564,36339.36,19991.53,1,2
7396,42654.51,19993.57,1,2
7578,35559.41,19994.29,1,2
8915,42011.06,19999.59,1,2
6069,38588.47,20008,1,2
9504,40233.82,20009.99,1,2
7414,43805.56,20011.13,1,2
7755,37000.21,20013.93,1,2
7806,41901.97,20020.25,1,2
8457,27741.71,20027.52,1,2
5918,27132.2,20032.53,1,2
7674,41910.73,20033.68,1,2
6464,27666.75,20038.06,1,2
5913,32495.17,20039.56,1,2
8424,31088.12,20047.47,1,2
7298,77867.99,20047.68,1,2
7889,40749.04,20052.21,1,2
7478,49378.7,20052.52,1,2
7723,34022.69,20052.64,1,2
7466,41564.44,20055.51,1,2
7957,35526.16,20055.69,1,2
5963,25853.79,20056.26,1,2
8876,40585.96,20056.92,1,2
9708,39413.31,20057.88,1,2
5750,34855.31,20067.96,1,2
7906,29795.55,20068.53,1,2
5604,48999.99,20074.93,1,2
7694,37936.93,20079.7,1,2
6966,40097.78,20082.5,1,2
7311,42256.9,20084.04,1,2
5741,25374.23,20087.97,1,2
9513,21798.83,20088.22,1,2
7704,37738.29,20096.43,1,2
7724,38628.45,20097.12,1,2
7121,39248.91,20101.84,1,2
7686,35913.07,20102.24,1,2
8226,34591.06,20103.06,1,2
9497,28564.24,20103.08,1,2
6990,39771.37,20108.38,1,2
6361,37569.64,20112.22,1,2
6883,40465.39,20115.5,1,2
7340,53170.9,20116.34,1,2
5849,32778.72,20130.8,1,2
7065,38386.71,20134.68,1,2
8527,31012.99,20135.52,1,2
7025,40850.62,20138.29,1,2
6050,43180.24,20149.35,1,2
8771,40169.45,20149.49,1,2
7644,37655.91,20152.13,1,2
9537,27040.91,20154.4,1,2
9551,20349.42,20156.06,1,2
5439,93554.41,20171.25,1,2
5980,24746.8,20173.73,1,2
8263,36747.32,20180.22,1,2
8946,40917.24,20181,1,2
7277,67234.2,20182.31,1,2
6259,34254.73,20187.5,1,2
6820,33938.54,20190.42,1,2
9656,25366.33,20190.56,1,2
8631,29478.8,20196.03,1,2
6989,39933.77,20203.49,1,2
6041,29156.79,20217.85,1,2
7792,38397.52,20224.96,1,2
6864,38294.48,20236.06,1,2
6212,36376.32,20243.41,1,2
9570,37237.66,20253.89,1,2
6156,31477.4,20260.36,1,2
5798,39079.39,20260.77,1,2
9014,40830.12,20266.23,1,2
7458,38317.79,20267.95,1,2
8960,40689.38,20276.23,1,2
7107,41325.92,20282.09,1,2
9617,26749.5,20284.43,1,2
8969,39756.82,20285.49,1,2
6044,26341.37,20286.2,1,2
5855,38990.54,20290.32,1,2
6253,35792.45,20294.81,1,2
6730,35692.72,20296.25,1,2
8713,39721.31,20310.59,1,2
9730,31506.16,20313.32,1,2
7431,43321.63,20315.43,1,2
9705,25437.79,20317.55,1,2
8170,35049.21,20326.17,1,2
7732,38377.42,20335.31,1,2
7935,34204.72,20336.63,1,2
7788,36219.03,20339.71,1,2
7664,43395.75,20346.75,1,2
7984,34637.25,20347.39,1,2
7778,37496.8,20356.98,1,2
8060,37533,20370.78,1,2
6120,35354.98,20371.59,1,2
5468,24039.53,20371.76,1,2
6092,39005.4,20374.19,1,2
7195,59950.57,20376.42,1,2
7862,42157.7,20379.17,1,2
5789,31656.35,20385.67,1,2
6439,35451.03,20386.84,1,2
6617,18180.07,20388.66,1,2
9648,34278.14,20391.89,1,2
7900,39721.34,20392.01,1,2
9575,28214.77,20398.27,1,2
9743,34906.52,20404.25,1,2
7573,40462.37,20405.81,1,2
5734,36902.25,20410.34,1,2
8316,22865.56,20416.89,1,2
9439,31583.5,20417,1,2
8739,37931.99,20418.69,1,2
9380,108392.18,20434.3,1,2
6876,38862.51,20444.14,1,2
6859,36831.08,20446.4,1,2
9407,25969.6,20446.86,1,2
8679,37202.65,20452.7,1,2
6541,34307.29,20454.91,1,2
7451,17390.71,20456.16,1,2
8414,28367.32,20457.38,1,2
8511,23822.13,20460.11,1,2
7636,36536.8,20460.83,1,2
6261,40980.33,20465.55,1,2
7659,34982.98,20466.51,1,2
7383,57693.33,20468.67,1,2
7048,37193.19,20469.46,1,2
7133,38616.6,20469.87,1,2
6083,43239.13,20479.65,1,2
7696,38604.4,20485.4,1,2
6669,37366.67,20497.86,1,2
4743,5445.65,20499.92,1,2
8887,41683.4,20501.7,1,2
2651,56137.75,20506.86,1,2
6673,23998.58,20507.04,1,2
7647,33931.84,20508.3,1,2
5941,23778.9,20508.36,1,2
6547,18057.39,20511.25,1,2
8847,40310.64,20514.58,1,2
7979,36751.67,20518.8,1,2
7329,48357.5,20530.3,1,2
6310,31993.82,20536.74,1,2
6237,36982.34,20540.47,1,2
7521,64031.44,20540.92,1,2
8859,39917.08,20544.26,1,2
5833,26823.81,20552.29,1,2
7452,63605.09,20553.51,1,2
9143,26792.06,20554.42,1,2
7143,40070.03,20559.59,1,2
5815,25645.54,20562.48,1,2
7836,35335.28,20573.91,1,2
9748,23541.1,20574.28,1,2
6217,38348.27,20574.8,1,2
7536,32326.27,20579.17,1,2
6589,34961.34,20580.81,1,2
6392,34854.46,20582.22,1,2
8663,39563.23,20584.2,1,2
8279,36767.5,20584.61,1,2
5766,30699.33,20586.05,1,2
9607,26605.33,20586.36,1,2
7912,42508.44,20590.14,1,2
8662,37570.78,20593.9,1,2
8101,35512.83,20595.84,1,2
7111,41143.07,20597.13,1,2
8020,35112.16,20597.37,1,2
7617,37365.59,20597.91,1,2
9603,30157.92,20605.11,1,2
6301,35279.89,20607.55,1,2
9734,41286.67,20609.72,1,2
7812,34325.49,20610.23,1,2
6285,36804.06,20610.3,1,2
7809,30549.03,20617.26,1,2
9722,30849.73,20617.8,1,2
5965,42976.35,20620.51,1,2
7785,32151.82,20621.12,1,2
9756,25220.42,20624.34,1,2
6056,25845.1,20625.24,1,2
7683,39536.74,20634.54,1,2
9508,31818.17,20639.07,1,2
5131,16315.15,20641.99,1,2
6834,29073.97,20645.44,1,2
9602,25882.6,20652.95,1,2
7901,41154.45,20655.96,1,2
9003,37743.71,20661.97,1,2
7635,43355.93,20664.45,1,2
7526,42077.59,20667.14,1,2
7756,37166.78,20668.78,1,2
7318,46873.78,20669.74,1,2
7185,38539.91,20669.95,1,2
3003,70576.08,20672.29,1,2
8998,41331.66,20672.7,1,2
8805,41595.79,20677.4,1,2
7870,41454.96,20682.63,1,2
9567,29235.71,20685.72,1,2
9541,32882.58,20687.32,1,2
5955,33147.79,20695.93,1,2
8275,38536.13,20704.68,1,2
